Index,Arguments,Edge Probability,Edges,Type,Set length
90,6,0.6,17,complete,0
90,6,0.6,17,complete,1
90,6,0.6,17,preferred,2
90,6,0.6,17,preferred,2
90,6,0.6,17,preferred,2
90,6,0.6,17,stable,2
90,6,0.6,17,stable,2
90,6,0.6,17,stable,2
91,6,0.6,19,admissible,1
91,6,0.6,19,admissible,0
91,6,0.6,19,admissible,2
91,6,0.6,19,admissible,2
91,6,0.6,19,admissible,1
91,6,0.6,19,complete,2
91,6,0.6,19,complete,2
91,6,0.6,19,complete,1
91,6,0.6,19,complete,0
91,6,0.6,19,preferred,2
91,6,0.6,19,preferred,2
91,6,0.6,19,preferred,1
91,6,0.6,19,stable,2
91,6,0.6,19,stable,2
91,6,0.6,19,stable,1
92,6,0.6,21,admissible,1
92,6,0.6,21,admissible,2
92,6,0.6,21,admissible,0
92,6,0.6,21,admissible,1
92,6,0.6,21,complete,0
92,6,0.6,21,complete,2
92,6,0.6,21,complete,1
92,6,0.6,21,preferred,2
92,6,0.6,21,preferred,1
92,6,0.6,21,stable,2
92,6,0.6,21,stable,1
93,6,0.6,20,admissible,0
93,6,0.6,20,admissible,2
93,6,0.6,20,complete,0
93,6,0.6,20,complete,2
93,6,0.6,20,preferred,2
93,6,0.6,20,stable,2
94,6,0.6,20,admissible,1
94,6,0.6,20,admissible,2
94,6,0.6,20,admissible,0
94,6,0.6,20,complete,0
94,6,0.6,20,complete,1
94,6,0.6,20,complete,2
94,6,0.6,20,preferred,1
94,6,0.6,20,preferred,2
94,6,0.6,20,stable,1
94,6,0.6,20,stable,2
95,6,0.6,21,admissible,0
95,6,0.6,21,admissible,1
95,6,0.6,21,admissible,1
95,6,0.6,21,complete,0
95,6,0.6,21,complete,1
95,6,0.6,21,complete,1
95,6,0.6,21,preferred,1
95,6,0.6,21,preferred,1
95,6,0.6,21,stable,1
95,6,0.6,21,stable,1
96,6,0.6,20,admissible,0
96,6,0.6,20,complete,0
96,6,0.6,20,preferred,0
97,6,0.6,23,admissible,0
97,6,0.6,23,admissible,1
97,6,0.6,23,complete,0
97,6,0.6,23,complete,1
97,6,0.6,23,preferred,1
97,6,0.6,23,stable,1
98,6,0.6,17,admissible,2
98,6,0.6,17,admissible,2
98,6,0.6,17,admissible,0
98,6,0.6,17,admissible,1
98,6,0.6,17,admissible,1
98,6,0.6,17,complete,2
98,6,0.6,17,complete,2
98,6,0.6,17,complete,0
98,6,0.6,17,complete,1
98,6,0.6,17,preferred,2
98,6,0.6,17,preferred,2
98,6,0.6,17,preferred,1
98,6,0.6,17,stable,2
98,6,0.6,17,stable,2
98,6,0.6,17,stable,1
99,6,0.6,24,admissible,1
99,6,0.6,24,admissible,2
99,6,0.6,24,admissible,0
99,6,0.6,24,admissible,1
99,6,0.6,24,admissible,1
99,6,0.6,24,complete,2
99,6,0.6,24,complete,0
99,6,0.6,24,complete,1
99,6,0.6,24,preferred,2
99,6,0.6,24,preferred,1
99,6,0.6,24,stable,2
99,6,0.6,24,stable,1
100,6,0.6,20,admissible,1
100,6,0.6,20,admissible,2
100,6,0.6,20,admissible,0
100,6,0.6,20,admissible,1
100,6,0.6,20,complete,0
100,6,0.6,20,complete,1
100,6,0.6,20,complete,2
100,6,0.6,20,preferred,1
100,6,0.6,20,preferred,2
100,6,0.6,20,stable,1
100,6,0.6,20,stable,2
101,6,0.6,21,admissible,0
101,6,0.6,21,admissible,1
101,6,0.6,21,admissible,1
101,6,0.6,21,complete,0
101,6,0.6,21,complete,1
101,6,0.6,21,complete,1
101,6,0.6,21,preferred,1
101,6,0.6,21,preferred,1
101,6,0.6,21,stable,1
101,6,0.6,21,stable,1
102,6,0.6,17,admissible,2
102,6,0.6,17,admissible,2
102,6,0.6,17,admissible,0
102,6,0.6,17,admissible,2
102,6,0.6,17,admissible,1
102,6,0.6,17,complete,2
102,6,0.6,17,complete,2
102,6,0.6,17,complete,2
102,6,0.6,17,complete,0
102,6,0.6,17,complete,1
102,6,0.6,17,preferred,2
102,6,0.6,17,preferred,2
102,6,0.6,17,preferred,2
102,6,0.6,17,stable,2
102,6,0.6,17,stable,2
102,6,0.6,17,stable,2
103,6,0.6,18,admissible,2
103,6,0.6,18,admissible,0
103,6,0.6,18,admissible,2
103,6,0.6,18,complete,0
103,6,0.6,18,complete,2
103,6,0.6,18,complete,2
103,6,0.6,18,preferred,2
103,6,0.6,18,preferred,2
103,6,0.6,18,stable,2
103,6,0.6,18,stable,2
104,6,0.6,17,admissible,1
104,6,0.6,17,admissible,1
104,6,0.6,17,admissible,0
104,6,0.6,17,admissible,2
104,6,0.6,17,admissible,2
104,6,0.6,17,complete,0
104,6,0.6,17,complete,2
104,6,0.6,17,complete,2
104,6,0.6,17,preferred,2
104,6,0.6,17,preferred,2
104,6,0.6,17,stable,2
104,6,0.6,17,stable,2
105,6,0.6,20,admissible,1
105,6,0.6,20,admissible,2
105,6,0.6,20,admissible,1
105,6,0.6,20,admissible,2
105,6,0.6,20,admissible,0
105,6,0.6,20,admissible,1
105,6,0.6,20,complete,2
105,6,0.6,20,complete,2
105,6,0.6,20,complete,1
105,6,0.6,20,complete,0
105,6,0.6,20,preferred,2
105,6,0.6,20,preferred,1
105,6,0.6,20,preferred,2
105,6,0.6,20,stable,2
105,6,0.6,20,stable,1
105,6,0.6,20,stable,2
106,6,0.6,17,admissible,1
106,6,0.6,17,admissible,2
106,6,0.6,17,admissible,0
106,6,0.6,17,complete,2
106,6,0.6,17,complete,0
106,6,0.6,17,preferred,2
106,6,0.6,17,stable,2
107,6,0.6,16,admissible,0
107,6,0.6,16,admissible,2
107,6,0.6,16,complete,0
107,6,0.6,16,complete,2
107,6,0.6,16,preferred,2
107,6,0.6,16,stable,2
108,6,0.6,18,admissible,2
108,6,0.6,18,admissible,0
108,6,0.6,18,admissible,1
108,6,0.6,18,complete,0
108,6,0.6,18,complete,2
108,6,0.6,18,complete,1
108,6,0.6,18,preferred,2
108,6,0.6,18,preferred,1
108,6,0.6,18,stable,2
108,6,0.6,18,stable,1
109,6,0.6,16,admissible,1
109,6,0.6,16,admissible,2
109,6,0.6,16,admissible,2
109,6,0.6,16,admissible,0
109,6,0.6,16,admissible,1
109,6,0.6,16,complete,2
109,6,0.6,16,complete,1
109,6,0.6,16,complete,2
109,6,0.6,16,complete,0
109,6,0.6,16,preferred,2
109,6,0.6,16,preferred,2
109,6,0.6,16,stable,2
109,6,0.6,16,stable,2
110,6,0.6,19,admissible,1
110,6,0.6,19,admissible,1
110,6,0.6,19,admissible,2
110,6,0.6,19,admissible,2
110,6,0.6,19,admissible,0
110,6,0.6,19,admissible,1
110,6,0.6,19,complete,1
110,6,0.6,19,complete,2
110,6,0.6,19,complete,2
110,6,0.6,19,complete,0
110,6,0.6,19,preferred,1
110,6,0.6,19,preferred,2
110,6,0.6,19,preferred,2
110,6,0.6,19,stable,1
110,6,0.6,19,stable,2
110,6,0.6,19,stable,2
111,6,0.6,19,admissible,0
111,6,0.6,19,admissible,2
111,6,0.6,19,complete,0
111,6,0.6,19,complete,2
111,6,0.6,19,preferred,2
111,6,0.6,19,stable,2
112,6,0.6,20,admissible,2
112,6,0.6,20,admissible,0
112,6,0.6,20,admissible,2
112,6,0.6,20,admissible,1
112,6,0.6,20,complete,0
112,6,0.6,20,complete,2
112,6,0.6,20,complete,2
112,6,0.6,20,preferred,2
112,6,0.6,20,preferred,2
112,6,0.6,20,stable,2
112,6,0.6,20,stable,2
113,6,0.6,15,admissible,1
113,6,0.6,15,admissible,0
113,6,0.6,15,admissible,2
113,6,0.6,15,complete,0
113,6,0.6,15,complete,2
113,6,0.6,15,preferred,2
113,6,0.6,15,stable,2
114,6,0.6,21,admissible,1
114,6,0.6,21,admissible,1
114,6,0.6,21,admissible,2
114,6,0.6,21,admissible,0
114,6,0.6,21,admissible,2
114,6,0.6,21,admissible,1
114,6,0.6,21,complete,1
114,6,0.6,21,complete,2
114,6,0.6,21,complete,0
114,6,0.6,21,complete,2
114,6,0.6,21,complete,1
114,6,0.6,21,preferred,1
114,6,0.6,21,preferred,2
114,6,0.6,21,preferred,2
114,6,0.6,21,stable,2
114,6,0.6,21,stable,1
114,6,0.6,21,stable,2
115,6,0.6,19,admissible,1
115,6,0.6,19,admissible,1
115,6,0.6,19,admissible,2
115,6,0.6,19,admissible,0
115,6,0.6,19,admissible,2
115,6,0.6,19,complete,2
115,6,0.6,19,complete,1
115,6,0.6,19,complete,0
115,6,0.6,19,complete,2
115,6,0.6,19,preferred,2
115,6,0.6,19,preferred,2
115,6,0.6,19,stable,2
115,6,0.6,19,stable,2
116,6,0.6,17,admissible,1
116,6,0.6,17,admissible,0
116,6,0.6,17,admissible,2
116,6,0.6,17,complete,0
116,6,0.6,17,complete,1
116,6,0.6,17,complete,2
116,6,0.6,17,preferred,1
116,6,0.6,17,preferred,2
116,6,0.6,17,stable,1
116,6,0.6,17,stable,2
117,6,0.6,22,admissible,0
117,6,0.6,22,admissible,1
117,6,0.6,22,complete,0
117,6,0.6,22,complete,1
117,6,0.6,22,preferred,1
117,6,0.6,22,stable,1
118,6,0.6,21,admissible,1
118,6,0.6,21,admissible,2
118,6,0.6,21,admissible,0
118,6,0.6,21,complete,0
118,6,0.6,21,complete,2
118,6,0.6,21,preferred,2
118,6,0.6,21,stable,2
119,6,0.6,25,admissible,1
119,6,0.6,25,admissible,1
119,6,0.6,25,admissible,0
119,6,0.6,25,admissible,2
119,6,0.6,25,admissible,1
119,6,0.6,25,complete,2
119,6,0.6,25,complete,1
119,6,0.6,25,complete,0
119,6,0.6,25,complete,1
119,6,0.6,25,preferred,1
119,6,0.6,25,preferred,2
119,6,0.6,25,preferred,1
119,6,0.6,25,stable,1
119,6,0.6,25,stable,2
119,6,0.6,25,stable,1
120,6,0.6,22,admissible,0
120,6,0.6,22,admissible,1
120,6,0.6,22,admissible,1
120,6,0.6,22,complete,0
120,6,0.6,22,complete,1
120,6,0.6,22,complete,1
120,6,0.6,22,preferred,1
120,6,0.6,22,preferred,1
120,6,0.6,22,stable,1
120,6,0.6,22,stable,1
121,6,0.6,18,admissible,2
121,6,0.6,18,admissible,2
121,6,0.6,18,admissible,0
121,6,0.6,18,complete,0
121,6,0.6,18,complete,2
121,6,0.6,18,complete,2
121,6,0.6,18,preferred,2
121,6,0.6,18,preferred,2
121,6,0.6,18,stable,2
121,6,0.6,18,stable,2
122,6,0.6,19,admissible,1
122,6,0.6,19,admissible,2
122,6,0.6,19,admissible,0
122,6,0.6,19,admissible,1
122,6,0.6,19,complete,0
122,6,0.6,19,complete,1
122,6,0.6,19,complete,2
122,6,0.6,19,preferred,1
122,6,0.6,19,preferred,2
122,6,0.6,19,stable,1
122,6,0.6,19,stable,2
123,6,0.6,15,admissible,1
123,6,0.6,15,admissible,1
123,6,0.6,15,admissible,2
123,6,0.6,15,admissible,2
123,6,0.6,15,admissible,0
123,6,0.6,15,complete,1
123,6,0.6,15,complete,2
123,6,0.6,15,complete,2
123,6,0.6,15,preferred,2
123,6,0.6,15,preferred,2
123,6,0.6,15,stable,2
123,6,0.6,15,stable,2
124,6,0.6,15,admissible,2
124,6,0.6,15,admissible,2
124,6,0.6,15,admissible,0
124,6,0.6,15,complete,0
124,6,0.6,15,complete,2
124,6,0.6,15,complete,2
124,6,0.6,15,preferred,2
124,6,0.6,15,preferred,2
124,6,0.6,15,stable,2
124,6,0.6,15,stable,2
125,6,0.6,21,admissible,1
125,6,0.6,21,admissible,0
125,6,0.6,21,admissible,2
125,6,0.6,21,admissible,1
125,6,0.6,21,admissible,2
125,6,0.6,21,complete,2
125,6,0.6,21,complete,2
125,6,0.6,21,complete,0
125,6,0.6,21,complete,1
125,6,0.6,21,complete,1
125,6,0.6,21,preferred,2
125,6,0.6,21,preferred,1
125,6,0.6,21,preferred,2
125,6,0.6,21,stable,2
125,6,0.6,21,stable,1
125,6,0.6,21,stable,2
126,6,0.6,20,admissible,1
126,6,0.6,20,admissible,2
126,6,0.6,20,admissible,2
126,6,0.6,20,admissible,0
126,6,0.6,20,complete,0
126,6,0.6,20,complete,2
126,6,0.6,20,complete,2
126,6,0.6,20,preferred,2
126,6,0.6,20,preferred,2
126,6,0.6,20,stable,2
126,6,0.6,20,stable,2
127,6,0.6,22,admissible,0
127,6,0.6,22,complete,0
127,6,0.6,22,preferred,0
128,6,0.6,16,admissible,1
128,6,0.6,16,admissible,0
128,6,0.6,16,admissible,2
128,6,0.6,16,complete,0
128,6,0.6,16,complete,2
128,6,0.6,16,preferred,2
128,6,0.6,16,stable,2
129,6,0.6,16,admissible,2
129,6,0.6,16,admissible,0
129,6,0.6,16,admissible,1
129,6,0.6,16,complete,2
129,6,0.6,16,complete,0
129,6,0.6,16,preferred,2
129,6,0.6,16,stable,2
130,6,0.6,17,admissible,2
130,6,0.6,17,admissible,0
130,6,0.6,17,admissible,1
130,6,0.6,17,complete,0
130,6,0.6,17,complete,2
130,6,0.6,17,preferred,2
130,6,0.6,17,stable,2
131,6,0.6,19,admissible,1
131,6,0.6,19,admissible,0
131,6,0.6,19,admissible,2
131,6,0.6,19,admissible,1
131,6,0.6,19,complete,0
131,6,0.6,19,complete,2
131,6,0.6,19,preferred,2
131,6,0.6,19,stable,2
132,6,0.6,20,admissible,2
132,6,0.6,20,admissible,0
132,6,0.6,20,admissible,1
132,6,0.6,20,admissible,1
132,6,0.6,20,complete,0
132,6,0.6,20,complete,1
132,6,0.6,20,complete,2
132,6,0.6,20,preferred,1
132,6,0.6,20,preferred,2
132,6,0.6,20,stable,1
132,6,0.6,20,stable,2
133,6,0.6,18,admissible,1
133,6,0.6,18,admissible,0
133,6,0.6,18,admissible,1
133,6,0.6,18,admissible,2
133,6,0.6,18,complete,1
133,6,0.6,18,complete,2
133,6,0.6,18,complete,0
133,6,0.6,18,preferred,1
133,6,0.6,18,preferred,2
133,6,0.6,18,stable,1
133,6,0.6,18,stable,2
134,6,0.6,14,admissible,3
134,6,0.6,14,admissible,2
134,6,0.6,14,admissible,2
134,6,0.6,14,admissible,2
134,6,0.6,14,admissible,1
134,6,0.6,14,admissible,2
134,6,0.6,14,admissible,0
134,6,0.6,14,admissible,1
134,6,0.6,14,admissible,1
134,6,0.6,14,complete,2
134,6,0.6,14,complete,3
134,6,0.6,14,complete,1
134,6,0.6,14,preferred,3
134,6,0.6,14,preferred,2
134,6,0.6,14,stable,3
134,6,0.6,14,stable,2
135,6,0.6,19,admissible,0
135,6,0.6,19,admissible,2
135,6,0.6,19,complete,0
135,6,0.6,19,complete,2
135,6,0.6,19,preferred,2
135,6,0.6,19,stable,2
136,6,0.6,17,admissible,0
136,6,0.6,17,complete,0
136,6,0.6,17,preferred,0
137,6,0.6,23,admissible,0
137,6,0.6,23,admissible,1
137,6,0.6,23,complete,0
137,6,0.6,23,complete,1
137,6,0.6,23,preferred,1
137,6,0.6,23,stable,1
138,6,0.6,22,admissible,1
138,6,0.6,22,admissible,1
138,6,0.6,22,admissible,0
138,6,0.6,22,admissible,2
138,6,0.6,22,admissible,1
138,6,0.6,22,complete,1
138,6,0.6,22,complete,0
138,6,0.6,22,complete,2
138,6,0.6,22,complete,1
138,6,0.6,22,preferred,1
138,6,0.6,22,preferred,2
138,6,0.6,22,preferred,1
138,6,0.6,22,stable,1
138,6,0.6,22,stable,2
138,6,0.6,22,stable,1
139,6,0.6,15,admissible,0
139,6,0.6,15,complete,0
139,6,0.6,15,preferred,0
140,6,0.6,20,admissible,0
140,6,0.6,20,admissible,2
140,6,0.6,20,complete,0
140,6,0.6,20,complete,2
140,6,0.6,20,preferred,2
140,6,0.6,20,stable,2
141,6,0.6,23,admissible,2
141,6,0.6,23,admissible,0
141,6,0.6,23,admissible,1
141,6,0.6,23,admissible,1
141,6,0.6,23,complete,0
141,6,0.6,23,complete,2
141,6,0.6,23,complete,1
141,6,0.6,23,preferred,2
141,6,0.6,23,preferred,1
141,6,0.6,23,stable,2
141,6,0.6,23,stable,1
142,6,0.6,17,admissible,1
142,6,0.6,17,admissible,2
142,6,0.6,17,admissible,0
142,6,0.6,17,admissible,2
142,6,0.6,17,complete,0
142,6,0.6,17,complete,2
142,6,0.6,17,complete,2
142,6,0.6,17,preferred,2
142,6,0.6,17,preferred,2
142,6,0.6,17,stable,2
142,6,0.6,17,stable,2
143,6,0.6,19,admissible,1
143,6,0.6,19,admissible,0
143,6,0.6,19,admissible,2
143,6,0.6,19,complete,2
143,6,0.6,19,complete,0
143,6,0.6,19,preferred,2
143,6,0.6,19,stable,2
144,6,0.6,19,admissible,1
144,6,0.6,19,admissible,1
144,6,0.6,19,admissible,0
144,6,0.6,19,admissible,2
144,6,0.6,19,complete,0
144,6,0.6,19,complete,1
144,6,0.6,19,complete,2
144,6,0.6,19,preferred,1
144,6,0.6,19,preferred,2
144,6,0.6,19,stable,1
144,6,0.6,19,stable,2
145,6,0.6,18,admissible,1
145,6,0.6,18,admissible,2
145,6,0.6,18,admissible,0
145,6,0.6,18,admissible,2
145,6,0.6,18,admissible,1
145,6,0.6,18,complete,2
145,6,0.6,18,complete,2
145,6,0.6,18,complete,1
145,6,0.6,18,preferred,2
145,6,0.6,18,preferred,2
145,6,0.6,18,stable,2
145,6,0.6,18,stable,2
146,6,0.6,16,admissible,0
146,6,0.6,16,admissible,2
146,6,0.6,16,complete,0
146,6,0.6,16,complete,2
146,6,0.6,16,preferred,2
146,6,0.6,16,stable,2
147,6,0.6,16,admissible,0
147,6,0.6,16,admissible,2
147,6,0.6,16,complete,0
147,6,0.6,16,complete,2
147,6,0.6,16,preferred,2
147,6,0.6,16,stable,2
148,6,0.6,22,admissible,1
148,6,0.6,22,admissible,0
148,6,0.6,22,admissible,2
148,6,0.6,22,complete,0
148,6,0.6,22,complete,1
148,6,0.6,22,complete,2
148,6,0.6,22,preferred,1
148,6,0.6,22,preferred,2
148,6,0.6,22,stable,1
148,6,0.6,22,stable,2
149,6,0.6,24,admissible,0
149,6,0.6,24,admissible,1
149,6,0.6,24,admissible,1
149,6,0.6,24,complete,0
149,6,0.6,24,complete,1
149,6,0.6,24,complete,1
149,6,0.6,24,preferred,1
149,6,0.6,24,preferred,1
149,6,0.6,24,stable,1
149,6,0.6,24,stable,1
150,6,0.6,24,admissible,1
150,6,0.6,24,admissible,2
150,6,0.6,24,admissible,0
150,6,0.6,24,admissible,1
150,6,0.6,24,admissible,1
150,6,0.6,24,complete,2
150,6,0.6,24,complete,1
150,6,0.6,24,complete,0
150,6,0.6,24,complete,1
150,6,0.6,24,preferred,1
150,6,0.6,24,preferred,1
150,6,0.6,24,preferred,2
150,6,0.6,24,stable,1
150,6,0.6,24,stable,1
150,6,0.6,24,stable,2
151,6,0.6,19,admissible,1
151,6,0.6,19,admissible,2
151,6,0.6,19,admissible,2
151,6,0.6,19,admissible,0
151,6,0.6,19,admissible,1
151,6,0.6,19,admissible,2
151,6,0.6,19,complete,2
151,6,0.6,19,complete,2
151,6,0.6,19,complete,1
151,6,0.6,19,complete,2
151,6,0.6,19,complete,0
151,6,0.6,19,preferred,2
151,6,0.6,19,preferred,2
151,6,0.6,19,preferred,2
151,6,0.6,19,stable,2
151,6,0.6,19,stable,2
151,6,0.6,19,stable,2
152,6,0.6,22,admissible,1
152,6,0.6,22,admissible,1
152,6,0.6,22,admissible,2
152,6,0.6,22,admissible,0
152,6,0.6,22,complete,1
152,6,0.6,22,complete,2
152,6,0.6,22,complete,0
152,6,0.6,22,preferred,1
152,6,0.6,22,preferred,2
152,6,0.6,22,stable,1
152,6,0.6,22,stable,2
153,6,0.6,17,admissible,1
153,6,0.6,17,admissible,2
153,6,0.6,17,admissible,0
153,6,0.6,17,complete,2
153,6,0.6,17,complete,0
153,6,0.6,17,preferred,2
153,6,0.6,17,stable,2
154,6,0.6,19,admissible,0
154,6,0.6,19,complete,0
154,6,0.6,19,preferred,0
155,6,0.6,23,admissible,1
155,6,0.6,23,admissible,2
155,6,0.6,23,admissible,1
155,6,0.6,23,admissible,1
155,6,0.6,23,admissible,0
155,6,0.6,23,admissible,2
155,6,0.6,23,admissible,1
155,6,0.6,23,complete,1
155,6,0.6,23,complete,2
155,6,0.6,23,complete,1
155,6,0.6,23,complete,0
155,6,0.6,23,complete,2
155,6,0.6,23,complete,1
155,6,0.6,23,preferred,1
155,6,0.6,23,preferred,1
155,6,0.6,23,preferred,2
155,6,0.6,23,preferred,2
155,6,0.6,23,stable,1
155,6,0.6,23,stable,1
155,6,0.6,23,stable,2
155,6,0.6,23,stable,2
156,6,0.6,15,admissible,2
156,6,0.6,15,admissible,2
156,6,0.6,15,admissible,1
156,6,0.6,15,admissible,1
156,6,0.6,15,admissible,0
156,6,0.6,15,admissible,2
156,6,0.6,15,complete,2
156,6,0.6,15,complete,2
156,6,0.6,15,complete,1
156,6,0.6,15,complete,1
156,6,0.6,15,complete,0
156,6,0.6,15,complete,2
156,6,0.6,15,preferred,2
156,6,0.6,15,preferred,2
156,6,0.6,15,preferred,2
156,6,0.6,15,stable,2
156,6,0.6,15,stable,2
156,6,0.6,15,stable,2
157,6,0.6,16,admissible,1
157,6,0.6,16,admissible,2
157,6,0.6,16,admissible,2
157,6,0.6,16,admissible,0
157,6,0.6,16,admissible,1
157,6,0.6,16,complete,2
157,6,0.6,16,complete,2
157,6,0.6,16,complete,0
157,6,0.6,16,preferred,2
157,6,0.6,16,preferred,2
157,6,0.6,16,stable,2
157,6,0.6,16,stable,2
158,6,0.6,20,admissible,1
158,6,0.6,20,admissible,0
158,6,0.6,20,admissible,2
158,6,0.6,20,admissible,2
158,6,0.6,20,complete,2
158,6,0.6,20,complete,2
158,6,0.6,20,complete,0
158,6,0.6,20,preferred,2
158,6,0.6,20,preferred,2
158,6,0.6,20,stable,2
158,6,0.6,20,stable,2
159,6,0.6,19,admissible,0
159,6,0.6,19,admissible,1
159,6,0.6,19,complete,0
159,6,0.6,19,complete,1
159,6,0.6,19,preferred,1
159,6,0.6,19,stable,1
160,6,0.6,15,admissible,1
160,6,0.6,15,admissible,0
160,6,0.6,15,admissible,2
160,6,0.6,15,admissible,2
160,6,0.6,15,complete,0
160,6,0.6,15,complete,2
160,6,0.6,15,complete,2
160,6,0.6,15,preferred,2
160,6,0.6,15,preferred,2
160,6,0.6,15,stable,2
160,6,0.6,15,stable,2
161,6,0.6,19,admissible,0
161,6,0.6,19,admissible,1
161,6,0.6,19,complete,0
161,6,0.6,19,complete,1
161,6,0.6,19,preferred,1
161,6,0.6,19,stable,1
162,6,0.6,18,admissible,1
162,6,0.6,18,admissible,2
162,6,0.6,18,admissible,2
162,6,0.6,18,admissible,2
162,6,0.6,18,admissible,1
162,6,0.6,18,admissible,0
162,6,0.6,18,admissible,1
162,6,0.6,18,complete,2
162,6,0.6,18,complete,2
162,6,0.6,18,complete,2
162,6,0.6,18,complete,0
162,6,0.6,18,preferred,2
162,6,0.6,18,preferred,2
162,6,0.6,18,preferred,2
162,6,0.6,18,stable,2
162,6,0.6,18,stable,2
162,6,0.6,18,stable,2
163,6,0.6,19,admissible,2
163,6,0.6,19,admissible,0
163,6,0.6,19,admissible,1
163,6,0.6,19,admissible,2
163,6,0.6,19,complete,0
163,6,0.6,19,complete,2
163,6,0.6,19,complete,2
163,6,0.6,19,preferred,2
163,6,0.6,19,preferred,2
163,6,0.6,19,stable,2
163,6,0.6,19,stable,2
164,6,0.6,18,admissible,1
164,6,0.6,18,admissible,1
164,6,0.6,18,admissible,2
164,6,0.6,18,admissible,0
164,6,0.6,18,complete,1
164,6,0.6,18,complete,0
164,6,0.6,18,complete,2
164,6,0.6,18,preferred,1
164,6,0.6,18,preferred,2
164,6,0.6,18,stable,1
164,6,0.6,18,stable,2
165,6,0.6,22,admissible,1
165,6,0.6,22,admissible,1
165,6,0.6,22,admissible,2
165,6,0.6,22,admissible,0
165,6,0.6,22,admissible,1
165,6,0.6,22,complete,1
165,6,0.6,22,complete,2
165,6,0.6,22,complete,0
165,6,0.6,22,preferred,1
165,6,0.6,22,preferred,2
165,6,0.6,22,stable,1
165,6,0.6,22,stable,2
166,6,0.6,18,admissible,2
166,6,0.6,18,admissible,2
166,6,0.6,18,admissible,0
166,6,0.6,18,admissible,1
166,6,0.6,18,complete,0
166,6,0.6,18,complete,2
166,6,0.6,18,complete,2
166,6,0.6,18,preferred,2
166,6,0.6,18,preferred,2
166,6,0.6,18,stable,2
166,6,0.6,18,stable,2
167,6,0.6,19,admissible,1
167,6,0.6,19,admissible,2
167,6,0.6,19,admissible,0
167,6,0.6,19,admissible,2
167,6,0.6,19,complete,2
167,6,0.6,19,complete,2
167,6,0.6,19,complete,0
167,6,0.6,19,preferred,2
167,6,0.6,19,preferred,2
167,6,0.6,19,stable,2
167,6,0.6,19,stable,2
168,6,0.6,15,admissible,0
168,6,0.6,15,admissible,1
168,6,0.6,15,admissible,2
168,6,0.6,15,admissible,2
168,6,0.6,15,admissible,2
168,6,0.6,15,complete,2
168,6,0.6,15,complete,2
168,6,0.6,15,complete,0
168,6,0.6,15,complete,2
168,6,0.6,15,preferred,2
168,6,0.6,15,preferred,2
168,6,0.6,15,preferred,2
168,6,0.6,15,stable,2
168,6,0.6,15,stable,2
168,6,0.6,15,stable,2
169,6,0.6,17,admissible,0
169,6,0.6,17,admissible,2
169,6,0.6,17,complete,0
169,6,0.6,17,complete,2
169,6,0.6,17,preferred,2
169,6,0.6,17,stable,2
170,6,0.6,19,admissible,3
170,6,0.6,19,admissible,2
170,6,0.6,19,admissible,2
170,6,0.6,19,admissible,2
170,6,0.6,19,admissible,2
170,6,0.6,19,admissible,1
170,6,0.6,19,admissible,1
170,6,0.6,19,admissible,0
170,6,0.6,19,admissible,1
170,6,0.6,19,complete,1
170,6,0.6,19,complete,3
170,6,0.6,19,complete,0
170,6,0.6,19,complete,2
170,6,0.6,19,preferred,1
170,6,0.6,19,preferred,3
170,6,0.6,19,preferred,2
170,6,0.6,19,stable,1
170,6,0.6,19,stable,3
170,6,0.6,19,stable,2
171,6,0.6,14,admissible,2
171,6,0.6,14,admissible,1
171,6,0.6,14,admissible,0
171,6,0.6,14,complete,2
171,6,0.6,14,complete,0
171,6,0.6,14,preferred,2
171,6,0.6,14,stable,2
172,6,0.6,17,admissible,1
172,6,0.6,17,admissible,2
172,6,0.6,17,admissible,1
172,6,0.6,17,admissible,0
172,6,0.6,17,admissible,1
172,6,0.6,17,admissible,2
172,6,0.6,17,complete,2
172,6,0.6,17,complete,2
172,6,0.6,17,complete,1
172,6,0.6,17,complete,0
172,6,0.6,17,complete,1
172,6,0.6,17,preferred,2
172,6,0.6,17,preferred,1
172,6,0.6,17,preferred,2
172,6,0.6,17,stable,2
172,6,0.6,17,stable,1
172,6,0.6,17,stable,2
173,6,0.6,17,admissible,0
173,6,0.6,17,admissible,2
173,6,0.6,17,complete,0
173,6,0.6,17,complete,2
173,6,0.6,17,preferred,2
173,6,0.6,17,stable,2
174,6,0.6,19,admissible,1
174,6,0.6,19,admissible,2
174,6,0.6,19,admissible,0
174,6,0.6,19,admissible,1
174,6,0.6,19,complete,0
174,6,0.6,19,complete,1
174,6,0.6,19,complete,2
174,6,0.6,19,preferred,2
174,6,0.6,19,preferred,1
174,6,0.6,19,stable,2
174,6,0.6,19,stable,1
175,6,0.6,18,admissible,1
175,6,0.6,18,admissible,1
175,6,0.6,18,admissible,0
175,6,0.6,18,admissible,2
175,6,0.6,18,admissible,2
175,6,0.6,18,complete,0
175,6,0.6,18,complete,2
175,6,0.6,18,complete,2
175,6,0.6,18,preferred,2
175,6,0.6,18,preferred,2
175,6,0.6,18,stable,2
175,6,0.6,18,stable,2
176,6,0.6,22,admissible,1
176,6,0.6,22,admissible,1
176,6,0.6,22,admissible,0
176,6,0.6,22,admissible,2
176,6,0.6,22,complete,0
176,6,0.6,22,complete,1
176,6,0.6,22,complete,2
